# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.15.4

"jobs.placed::x: 20.5, y: 69.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 70.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 70.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 70.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 70.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 70.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 70.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 71.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 71.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 71.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 71.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 71.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 71.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 72.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 72.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 72.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 72.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 72.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 72.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 69.5, z: 514.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 69.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 69.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 69.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 69.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 70.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 70.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 70.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 70.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 71.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 71.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 71.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 71.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 72.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 72.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 72.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 72.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 519.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 523.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 539.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 554.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 556.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 562.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 519.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 523.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 556.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 562.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 519.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 523.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 556.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 562.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 523.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 556.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 557.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 558.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 559.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 560.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 561.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 562.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 505.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 506.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 507.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 509.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 511.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 556.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 562.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 74.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 74.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 74.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 75.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 75.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 75.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 505.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 506.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 507.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 509.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 511.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 72.5, z: 556.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 72.5, z: 562.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 73.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 73.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 505.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 506.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 507.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 509.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 511.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 72.5, z: 556.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 72.5, z: 562.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 73.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 73.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 505.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 506.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 507.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 509.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 511.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 72.5, z: 556.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 72.5, z: 562.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 73.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 73.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 505.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 506.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 507.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 509.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 511.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 69.5, z: 517.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 69.5, z: 556.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 69.5, z: 562.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 70.5, z: 556.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 70.5, z: 562.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 71.5, z: 556.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 71.5, z: 562.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 72.5, z: 556.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 72.5, z: 557.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 72.5, z: 558.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 72.5, z: 559.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 72.5, z: 560.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 72.5, z: 561.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 72.5, z: 562.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 73.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 73.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 28.5, y: 68.5, z: 505.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 28.5, y: 68.5, z: 506.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 28.5, y: 68.5, z: 507.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 28.5, y: 68.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 28.5, y: 68.5, z: 509.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 28.5, y: 68.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 28.5, y: 68.5, z: 511.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
